Position,title,link
2111.0,Total Dubai taxi fleet by type and month,https://admin.bayanat.ae/Home/DatasetInfo?dID=4TRHDcEJzIKKoyNCZ24gyJCGMszGZPY4D9uCJhuKxK4
2112.0,Fishing Boat Registration Center,https://admin.bayanat.ae/Home/DatasetInfo?dID=jWBzhsabOisfcwu5vL7zapz3RGSUWHk3hGItUyi8Dbo
2113.0,Inspection tours and complaints of consumers' protection,https://admin.bayanat.ae/Home/DatasetInfo?dID=kDy1BvuaAoDvrY9tsTYOAumHnL_KWlua3RUs5RNxO54
2114.0,"Registered agencies, broken down by activity",https://admin.bayanat.ae/Home/DatasetInfo?dID=GW0pgAjsbs4CxerOjstzDpL19aBZoH4gY5NqJ4VKcek
2115.0,Executive Summary of the Economic Activities,https://admin.bayanat.ae/Home/DatasetInfo?dID=e3tUQw2O-eI2iSHhTpzhXEsotY-mVIqUrUZt7DL566o
2116.0,Complaints of Consumer Protection According to Their Classifications,https://admin.bayanat.ae/Home/DatasetInfo?dID=lDVTEnYwAOBPTR0pFRUINAfvdQ0dJLp0xksiZB8NuUo
2117.0,Agricultural and Veterinary Quarantine Centers,https://admin.bayanat.ae/Home/DatasetInfo?dID=E9dMGUnO5aoz-rW-wDfMYbab_becLDWwFu29MHzLr2g
2118.0,GCC Investments Broken Down by Activities,https://admin.bayanat.ae/Home/DatasetInfo?dID=eKgWPsnv65WcJ_Djdund4yStk6C75M5BTDDQtyjLhjY
2119.0,Total Dubai marine trips by month,https://admin.bayanat.ae/Home/DatasetInfo?dID=-JxGGCCNmNiQye7IYYfypD6GuTLXMT3ucjFZz_hwxiM
2120.0,Auditors in each Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=4ILq2qPFwhfRm9MNWr1e5KCUwHNamr_sH_djsLvcMsk
2121.0,Ecotourism Location,https://admin.bayanat.ae/Home/DatasetInfo?dID=CjLn3pwYARJRRye2yjTVZLa_1CdApn7y32ZjQSj7-EE
2122.0,Fruit Vegetables Collection Centers,https://admin.bayanat.ae/Home/DatasetInfo?dID=J5oDJ9WASNjlqnA6JmaQJGsu9SB7LzvRePBVIhM0LkI
2123.0,Number of Auditors and Firms,https://admin.bayanat.ae/Home/DatasetInfo?dID=6wiOMDGtj3alG5fxjf9s_6mQCqXAxBZikDz0B93PEmQ
2124.0,Anchorage locations in Ras Al Khaimah,https://admin.bayanat.ae/Home/DatasetInfo?dID=aBZPHdhg8pMBXSmjX6x_-cPZ7bPsdOUK-_lvcbaR5lU
2125.0,Quarries location and status.,https://admin.bayanat.ae/Home/DatasetInfo?dID=2SWId7BPJp9puD7EZLzRT5AIXutQASIWrsNq1ZTq_2c
2126.0,Coral Locations,https://admin.bayanat.ae/Home/DatasetInfo?dID=7r_JOSMISZlTbNJwxHL47PKnPcaCMVgKa8OLOS12XUI
2127.0,​Federal Electricity and Water Authority Payment Total Usage​​,https://admin.bayanat.ae/Home/DatasetInfo?dID=pEvWpfKYK27s_jrCM9igbNN7p9J2WWiAtYUOOANXe54
2128.0,Investments Sorted as per Nationality and Activities,https://admin.bayanat.ae/Home/DatasetInfo?dID=-B_LeZtT-fS4V1x3p3egBAnAtnCvHF3Rb171CS30zwo
2129.0,Trade marks by status,https://admin.bayanat.ae/Home/DatasetInfo?dID=QJTJEwwn0KWP-I-abQRkDkA9ofCqf8Hr6IKhGcnc0vg
2130.0,Net Registered Agencies By Activity,https://admin.bayanat.ae/Home/DatasetInfo?dID=Wfo3E62M91paH8LGnCZry755Luk0LXWcwIhK82DtVRo
2131.0,Agricultural and Veterinary Extension Centers,https://admin.bayanat.ae/Home/DatasetInfo?dID=PwFBcsxQYchgI-mmqR8xOVI9NNigKUcI0X47LuAvnoI
2132.0,Production for the manufacturing sector,https://admin.bayanat.ae/Home/DatasetInfo?dID=rS-HmuT4_hSv34KJz_QpjawsOU5TQnEEE7gr91TvgEc
2133.0,Total Dubai taxi fleet by month,https://admin.bayanat.ae/Home/DatasetInfo?dID=R434epiWVI3fWHR0U1fQaopdq_XXDGFmGSbHaHBAXGI
2134.0,POBox Fees by POBox Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=7v5BQfyv9DQmB8A62csWyQcgDCr5wHw6ABd2GIPPQ50
2135.0,Consumer Protection Activities,https://admin.bayanat.ae/Home/DatasetInfo?dID=LXSGVBWObovksDZAe46GJI6X_WEUe3ZJyhN4IHS1RC4
2136.0,Growth Of Private Joint-Stock Companies Number,https://admin.bayanat.ae/Home/DatasetInfo?dID=X3YMZETCs0I7oy0aXvyQNZrFT49S9PXq842UVhzUb3k
2137.0,Productive families data,https://admin.bayanat.ae/Home/DatasetInfo?dID=mCHgBIIi30T8MADD6xr7xfPgLydL5lHB2_zuDAxPF-Y
2138.0,Fish Farms Locations by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=PcGBPByMsu-GMXBuaiAqJimBXe2_hAKJm7aAdcnOb-Q
2139.0,Quran Memorization Centers,https://admin.bayanat.ae/Home/DatasetInfo?dID=_9CFKZm-qBmUYjjSOgeJc0b0U575W317Fq4qERwHtN0
2140.0,Total Number of Plant farms by region,https://admin.bayanat.ae/Home/DatasetInfo?dID=G0hvmpoAjXEkHzRVb5Wyoyjj_AYPl5BHxwp6qtNJFww
2141.0,Continuous education – Students by education zone and gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=cXm28pfu2cxwdjx7MiIlw-4oUDqA8uPUa8NUa6yLuJA
2142.0,"Government education – Expat teachers by education zone, stage, level and Gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=Icfk9d7AC3Qj8ZBodxFlNcS7pcHsZqI9OL1m62NmUVI
2143.0,"Natural Increase, Nationals",https://admin.bayanat.ae/Home/DatasetInfo?dID=MY9aaj0v5R_iWft3YHbwqaoL4Cr3Pa6yhkiNVIUovFY
2144.0,"Government education – Students by education zone, stage, level and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=Vac357b695wnBVpQ5I0fJMViRAjTZzzUnAezEw0DNa8
2145.0,Government education – Classrooms by education zone and stage,https://admin.bayanat.ae/Home/DatasetInfo?dID=kAchuT4I83gWQfxbq7FcNpJNBLnqlCKopOCxEz2dEfg
2146.0,Private education – Teachers by education zone,https://admin.bayanat.ae/Home/DatasetInfo?dID=bsS_3Gtm5VWa1IYQeyx_3MbzrXF4W_FzecpALRH1MW0
2147.0,Technical education – Students by education zone and gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=eSrs5_F_yt1Q3GEqpZBh8zpGLMiv0Zg8xlV0lOP5F1I
2148.0,"Technical education – Students by education zone, gender and nationality category",https://admin.bayanat.ae/Home/DatasetInfo?dID=r4-WUD-X6j6mtkxGOmy_1jf5Frl7YO1L_1JlWdpbQZ8
2149.0,"Private education – National students by education zone, stage, level and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=NRx7FvkRs_WToTrU3WiYwGrgE1zEdozaK_TOHNwPw4U
2150.0,"Private education – Expat students by education zone, stage, level and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=pa4QHfGp3dHysJ7TCZlxEmjSu1PcOR83ZkOYI20E5eU
2151.0,"Private education – Students by education zone, stage and level",https://admin.bayanat.ae/Home/DatasetInfo?dID=bTcuLld6zvLBczRc1vpiiNGddTw1oYOUUVLV5qcxN1E
2152.0,"Private education – Students by education stage, nationality category and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=l15m0WpCuwUrCKnrtTTqU5XS39ERXDh8Iw_tga_u5Gc
2153.0,"Home education – Students by education zone, gender and nationality category",https://admin.bayanat.ae/Home/DatasetInfo?dID=3s7EeJORHZIGn7dPIbcG6YWJgQN4CHNvLIDp0u2_bbY
2154.0,"Government education – Expat students by education zone, stage, level and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=yxMN5m9yvxtOSXNIfpaB278E1I28vF3bWLSSy-jRQwk
2155.0,"Adult education – Students by education zone, gender and nationality category",https://admin.bayanat.ae/Home/DatasetInfo?dID=RHiEDaofefK8GvoGpzTj4Mh-GHgA4HiXseWe26FCx4Q
2156.0,Adult education – Students by education zone and gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=6B8DBRJ0MUytr3Oc-T8cHLOEIGtOLJdFU9L06FQpRuY
2157.0,Government education – Staff by job,https://admin.bayanat.ae/Home/DatasetInfo?dID=UdEehzHdzs0xP1xgt-vcjfKXmO1MxLVKRyofUekmEno
2158.0,Private education – Schools by education zone,https://admin.bayanat.ae/Home/DatasetInfo?dID=LqZLJyGU66FQwL5Z-eJhBEFXmcfFWqM4VMhcm9FX5w8
2159.0,Government education – Schools by education zone and stage,https://admin.bayanat.ae/Home/DatasetInfo?dID=fBwxEaC0bJmM7AGfGTaY-trp7EYeX1YrCB5QXZqWl9o
2160.0,Private education – Classrooms by education zone,https://admin.bayanat.ae/Home/DatasetInfo?dID=J17c3bBQZBxGmITyLMtfC0pPLlaD8CizQWP0dXni9AU
2161.0,Adult education – Classrooms by education zone,https://admin.bayanat.ae/Home/DatasetInfo?dID=Ext4u1q6SjesdTsGLG_Ubx8-9mGT190KZwgubyJQVzo
2162.0,Private education – Administration staff by education zone and stage,https://admin.bayanat.ae/Home/DatasetInfo?dID=6ZveEFKjsTlkiApi3bqeS79qEFSP9P6ckooGzg3rn4g
2163.0,Private education – Administration staff by education zone,https://admin.bayanat.ae/Home/DatasetInfo?dID=KMwdkJDEHM8oZ9VcF6wx45c1fs6MrJX0Et0QFHp6G-I
2164.0,"Government education – Administration staff by education zone, stage and gender",https://admin.bayanat.ae/Home/DatasetInfo?dID=y_Q6EJ0OuphKi8zOn6fZYeOpzsmpmA7-Adp8l_QEdac
2165.0,Government education – Administration staff by education zone and stage,https://admin.bayanat.ae/Home/DatasetInfo?dID=xTyQI3EgRmMdicmvi2nV8TpW3DuC9DYA9vVsGJK9B4s
2166.0,Adult education – Administration staff by education zone,https://admin.bayanat.ae/Home/DatasetInfo?dID=QwwIYha27xn0c6Mg3ytDKQUI1gZ4D5VHX95oA0lCER4
2167.0,Quantity of Fish Caught by Emirate and Boat Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=sbNsf2Fy2lyyllcdPs9D7fTEfVXj23W9vV3m955GePE
2168.0,Livestock by Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=JZxuLL_EyGAsNGzupRGmftKFvTGI-jqXxO6AJg-kCag
2169.0,Dubai Civil Defense Fire Incidents,https://admin.bayanat.ae/Home/DatasetInfo?dID=ILT3omAXLWKKwOJRTKOgy4CNjLLzdJzAD47M81CQyTI
2170.0,Dubai Civil Defence Fire Stations,https://admin.bayanat.ae/Home/DatasetInfo?dID=g6LO8BkDHRHvfsVwXS-tfkoT0Hf90J2I0boOS0ksfQA
2171.0,Estimation of Number of Fishermen by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=vujNqdSvsXp4bZ-IYQGI655YyeFVjf_3AM3h2LWUksI
2172.0,Estimation Number of Fishermen According to Emirate and Nationality,https://admin.bayanat.ae/Home/DatasetInfo?dID=PsaxdWIDqdYkRE5FgjqYQN2__VGV3h52Sb_Evxb0P_g
2173.0,Number of Total Boats by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=aERKmlATicTiPCeI6wHfpMk0KVXAoerV1NOuki7ujaQ
2174.0,Number of Fishing Boats by Emirate and Type (Petrol - Diesel),https://admin.bayanat.ae/Home/DatasetInfo?dID=RwfcPe_98HUSX59FzamYnxowU1W9x42XwqWXvzXGCvA
2175.0,Population in Urban Areas by Age Groups and Gender,https://admin.bayanat.ae/Home/DatasetInfo?dID=ZqxB4ySitD58Cc2u45J860ZeuUwH86m7dD-wclUFhEs
2176.0,Distribution of Students AT ( PRIVATE EDUCATION ) by Nationality,https://admin.bayanat.ae/Home/DatasetInfo?dID=0mfeIWe0e-lyhhYhTooC2Vilvv_gkFtg_AvMLBdoefY
2177.0,Distribution of Students (G.E ) by Nationality & Gendre,https://admin.bayanat.ae/Home/DatasetInfo?dID=003cfLRbhOG4gJ1eKy7bQ0hxIWYnrboJPkoHIZvBaIg
2178.0,Building registered in Dubai Land Department,https://admin.bayanat.ae/Home/DatasetInfo?dID=QGdOAK6GJSmVq1Oo3vT5Lra9XowDxgLnNYEGkWlUITs
2179.0,Initial Approval Activities,https://admin.bayanat.ae/Home/DatasetInfo?dID=Z-8ew9_blWzRQEiW1653Hx08DbyiB1Ia3n38TcC2d9s
2180.0,Tram Ridership,https://admin.bayanat.ae/Home/DatasetInfo?dID=aOhA7tU1TmA8zAgZH9XRR0ppDbp8U1wA5-QLRjZ4miU
2181.0,Tram Stations,https://admin.bayanat.ae/Home/DatasetInfo?dID=reYu7m6JSYtItZBHNjm4JVKII5Eul2rh9J_EOv3v_0M
2182.0,Electricity Smart Meters,https://admin.bayanat.ae/Home/DatasetInfo?dID=fmFsOKfi2Yb-rbdp5Q7zY-Zdt-FMnsgZkrftMO6qFQE
2183.0,Water Smart Meters,https://admin.bayanat.ae/Home/DatasetInfo?dID=JsHJ1M1_ffDoktdE3NoMg9jy2osbeCsn376WvQV75VE
2184.0,Electricity connection,https://admin.bayanat.ae/Home/DatasetInfo?dID=kINDJEUflg0ldSbCoW8-yN2gGe1u5QQrmB_PByvzSd0
2185.0,Number Of Parking Spaces Per Zone,https://admin.bayanat.ae/Home/DatasetInfo?dID=Q5O0WJfoPQRX86Q4WrZkPuh8V9OhcyG_mWzRCAkJoQY
2186.0,Palm Trees Area by Region,https://admin.bayanat.ae/Home/DatasetInfo?dID=CsB_DrrlMUacLvHGr01Lkdx-AwyIP5YJleW8Em5nBN8
2187.0,Quantity and Value of Fish Caught by Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=z5AtmTdVgy2b9Q8gE8OMsL-dr8g-XyZ4vMbDlRqRA0w
2188.0,Total Fruits Trees Number by Region and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=I7T2HyCxWglkOoHhrvYqRWkIULUk5sf8ZSpmvRRAOzA
2189.0,Total Fruits Trees Number by Emirate and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=uy78X81sj6DvGat4hVuespzVpex1Y54j4dEOZ8YMuEM
2190.0,Productive Fruit Trees Number by Region and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=mB8mf_rLd38bBtJ-TxJD99mTBt22uUAH8sCnlz3fBtg
2191.0,Field Crops Areas by Region and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=YYjfZjUeuEtI1sWKpcrYGHVg5_iihnfxWB42YspNBgU
2192.0,License Activities,https://admin.bayanat.ae/Home/DatasetInfo?dID=J0YdxzLdwiSFlEgU_UedGy6f-rqVaaFrBZXgraTYlBc
2193.0,Commerce Registry,https://admin.bayanat.ae/Home/DatasetInfo?dID=-PljXq0R5g0R2Pzw3yTYBvOrVoA9Pjak9DwdEWhwQTI
2194.0,EQM Certified Companies and Products List,https://admin.bayanat.ae/Home/DatasetInfo?dID=39gcA-M_bes1p7x6XxZZK4bJJay0OHPFflTV1dwEDvE
2195.0,Marketed Dates Quantity by region,https://admin.bayanat.ae/Home/DatasetInfo?dID=OAoQBwjVIgUQPEZ7U_5qKVie9wKwLbFvi0fKcaDi83Q
2196.0,Fruits Crops Areas by Region and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=XxlBVQVRI1vvCPQv8tCUgyMcAqyQGflpKkN1Q-KDelM
2197.0,Agricultural Crops Value by Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=6s4cOb0UIzgonMJXpVezu6L4nwbXY4RMW_pJ1nFKcqk
2198.0,Field Crops Quantity by Region and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=I4hEI7RaxhnSBSUq0-r5LBSqpjjasLoRKAbXeE4zgio
2199.0,Field Crops Value by Region and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=lao0HBKPB0M3AlZg34b27G6CNOh4TP0AusgMgHX9b-c
2200.0,Fruits Crops Areas by Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=o0uUKLbcGSa58R65ZaYGljS-f4RA18Zra6dbRbS_7Vs
2201.0,Fruits Crops Quantity by Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=Kwy8lPLNNcyLvlwnkqIB26M14Brp5hzGxt9KSKD6ZbQ
2202.0,Fruits Crops Quantity by Region and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=ppKOWelypI9ApRHj8ZlSq5V_LLsdy8R2PwHuKXNUBfc
2203.0,Productive Fruit Trees Number by Emirate and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=IkiB_xSn8uXKdEGUJ8Nk8XwcSaVbAMGiCa1IP-724iM
2204.0,Plant Production Areas by Region and Crop Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=GuvBqBhTlyXMdU8th7zLoMyAOI_e2iaPMn5Ws66Ka1Q
2205.0,Plant Production Quantity by Emirate and Crop Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=1056OwK82AqX97aVMkNUhC55WltVSUlL5cbg5D-tBMo
2206.0,Plant Production Quantity by Region and Crop Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=-edVOUKQnUY_2Cw5UYZtlOWIybDSL_2TlZZTgOGLOag
2207.0,Plant Production Value by Emirate and Crop Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=hFqbSu0bQj-3OBGlrIjASsZn-W9KpN9EevgJhiIlF08
2208.0,Plant Production Value by Region and Crop Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=Y7O19uojpjX3aqW4GkNSA1ZtilLWZpVFq9a5NXUMMkc
2209.0,Vegetables Crops Areas by Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=3jdC-NLKYJCW7WQKcbKyu5KeePQHnsfs9_M3ZvjGE5A
2210.0,Vegetables Crops Areas by Region and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=Uara4wBaMN2-nRlVtPn8PS94Cx47Crxy6pOpXcZPZ3M
2211.0,Vegetables Crops Quantity by Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=JtW5xtjOu6p4VUfykkKUtviOkv-flvxxPa1SeYfq4F0
2212.0,Vegetables Crops Quantity by Region and Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=5ZMv3z82ZU3T50zeynegXecVjoHp2dz6o2ShtTF3VjQ
2213.0,Estimation of Captured Fish by Emirate (ton),https://admin.bayanat.ae/Home/DatasetInfo?dID=PM4N_xO1dhRjsXWWtnx0yMmmliZlZbXT52MCFTadDRg
2214.0,"Number of Sheep, Goats, Cattles and Camels by Kind and Emirate",https://admin.bayanat.ae/Home/DatasetInfo?dID=Tnmi_GmhSq4bLJaU-XJs_vvjEly8f7nBr5-dGOVv30k
2215.0,"Number of Sheep, Goats, Cattles and Camels by Type and Region",https://admin.bayanat.ae/Home/DatasetInfo?dID=7lZHPdl4Xmac9GM4iJ99GFRNem0aOSCaaPUob5Tk10c
2216.0,Plant Production Areas by Emirate and Crop Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=yGeloisvJY1ewwcdtjWU-uC-Oso3g7TEY5Y5LTsi88s
2217.0,Estimation Number of the Total and Productive Cow and Milk Production by Emirates,https://admin.bayanat.ae/Home/DatasetInfo?dID=l_lwIfra7XBAMJNGF_B_1c8FTLuPOKJnDOyHp-2n_lI
2218.0,Production of Aquaculture Farms by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=iq6GvMVzAD5u96vC3d23WHbw1VfORTtMsz3E6fU9SyU
2219.0,Livestock Estimation in the Traditional Holdings Level and Animal Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=ucC8aGrCEH5ne2HjxrR5ZRICrEF5bP2-dU2fFOl8qaM
2220.0,Fish Quantity by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=hDsIHSFO7tBL5EZWCJpfzXYZ-RJjymQIsGdjcSKNpS4
2221.0,Estimation Of Fish Quantities,https://admin.bayanat.ae/Home/DatasetInfo?dID=vMZeiqtbQ9AStlWJgqoYl460bryWC5YiAHOVNbsCYSs
2222.0,Productive Palm Trees Numbers by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=-7yZQTvVIkQ1M2yXfHZsFPAN66sa_zKSWBHV6JVtSRw
2223.0,Palm Trees Dates Quantity by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=b3COxhDXWyxJxual0bY3xK7t-cDyVfze45L5T4wE7vA
2224.0,Palm Trees Dates Quantity by Region,https://admin.bayanat.ae/Home/DatasetInfo?dID=eT8nC-imA6xE29OT5gysw34NMh4PYE7XEpvurf0nY1w
2225.0,Palm Trees Dates Value by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=f3Asko4r2wZFVTIBVfdI_vtO58UL1fx14NWwtbpspfA
2226.0,Palm Trees Dates Value by Region,https://admin.bayanat.ae/Home/DatasetInfo?dID=NRkTduAaNUmv3m9oEE7v7Q54x3AVvUDCQILZLG0RA9A
2227.0,Productive Palm Trees Numbers by Region,https://admin.bayanat.ae/Home/DatasetInfo?dID=uLnMPOPSHlXP0kvLIlEloSZvV73uorsKnBp-bGBVL40
2228.0,Total Palm Tree Numbers by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=wjivV4KzCUWfMDvdYETLZaqJpIsYg7rUWbyHkNc2BkI
2229.0,Total Palm Tree Numbers by Region,https://admin.bayanat.ae/Home/DatasetInfo?dID=je4J6aHNHj4wLIxXVuspxUAVMxoRpkpYz3SSVH1ey6c
2230.0,Agricultural Crops Areas by Crop,https://admin.bayanat.ae/Home/DatasetInfo?dID=U_VQcTvixAPie5m0ZFbQBoz9Aq1M_3WP-FmcyelUrpU
2231.0,Palm Trees Area by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=-iAEYJq4iXeUFZNS4cZsNGJjZfs5TRht0cLx3_k-pLY
2232.0,Marketed Dates Value by region,https://admin.bayanat.ae/Home/DatasetInfo?dID=vrW6Q1Fva2Dj6yUF1CUvq6rVOlUYCo0YbABSumd3Xuk
2233.0,Minimum Temperature by Year and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=eo6TLAsp4kr0xzH8UkoXV88Dq2DEfI0yeYzJ5hvLV-w
2234.0,Maximum Temperature by Year and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=9j6LRZIDoKFHExLud_4vhbTz_5pgJb7ndRBFnhUHgP0
2235.0,"Mean Temperature, Maximum and Minimum Average Temperature by Station and Month",https://admin.bayanat.ae/Home/DatasetInfo?dID=IdMGE7_RxAuylxE8gV-fui-LJcInW45iO93EzUVmjJQ
2236.0,Mean Temperature by Year and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=VS3No_gbxS7HQbO1iltk4XfBHQGxswwSpUYnaH95C2g
2237.0,Mean Maximum Temperature by Year and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=rHPnU5H7wu0nCTeBjFvQTBAnMBoWCt2Z1nbtNizj1D0
2238.0,Total Number of Rainy Days by Station,https://admin.bayanat.ae/Home/DatasetInfo?dID=x80IF3MQUOH13KFmh6BUZ-6sJZBJGH6F9i4mvToMrWE
2239.0,Rainfall Quantity by Year and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=px66vlO52DDSVeQmf8YOayuC_Fhl3id5kTOiigV61RQ
2240.0,Maximum and Minimum of Relative Humidity by Station and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=nia-aeWVFCFHqNghvLwLfkQHUW4L9KfYP6hswfdjL8I
2241.0,"Mean, Minimum and Maximum Average of Relative Humidity by Station and Month",https://admin.bayanat.ae/Home/DatasetInfo?dID=j2KIWQikhgJkUkcp339pL381Qrw8wVddwTQgo8Paoi0
2242.0,Mean of Minimum Relative Humidity by Year and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=QLKSWTOydp5WCD6uZ4AR_aBao-OICbAPdYESjLDb3y8
2243.0,Mean of Relative Humidity by Year and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=GLToLO0P-77dQZaY5dGH-xcr1i_r2tL0MbrVMK3kcWs
2244.0,Mean of Maximum Relative Humidity by Year and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=yBeWspflDxuoprWT5uyFEAAGyFJL0dNCBS8z7R9RRQo
2245.0,Measurements of Atmospheric Pressure at Sea Level by Station and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=XHXPzjvUZNffCnUy8CneQeGO6YIF3KlUu3SerlcSWFg
2246.0,Wind Speed by Station and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=vBQ3cR231Tx9peoFqxqAznkL1ai9KM52HP3Bozy_C0o
2247.0,"Daily Mean, Minimum and Maximum of Sunshine Hours by Station and Month",https://admin.bayanat.ae/Home/DatasetInfo?dID=hi113PJtJOmRTHYaMQz8r-ijaweE1tYftN1zxxvMMcw
2248.0,Daily Mean of Solar Radiation of Sunshine by Station and Month,https://admin.bayanat.ae/Home/DatasetInfo?dID=tVN-faWk29iYPaCKfscOV5IBj82J4cYlTv8KuFMzQWI
2249.0,Farms Areas by Region and Cultivation Status,https://admin.bayanat.ae/Home/DatasetInfo?dID=Kepk3o1-CgARU5LksuZIbFxo8Sew7e6JVSrFvOGPFNM
2250.0,Farms Areas by emirate and Irrigation Method,https://admin.bayanat.ae/Home/DatasetInfo?dID=CM5hlGIwya1JcRpwMZCC1YsJp5tP_c3Tr5njr81fGOo
2251.0,Farms Number by Emirate and Cultivation Status,https://admin.bayanat.ae/Home/DatasetInfo?dID=2inc44W0CbftHBfa3Fe-Ta8D_skDSc_7tG2fuukRFnw
2252.0,Farms Number by Emirate and Farm Status,https://admin.bayanat.ae/Home/DatasetInfo?dID=beiVCLSeT7EyXLxHvapVy1SjvvgO6lYYXOAJyzfwNUM
2253.0,Farms Number by Region and Farm Status,https://admin.bayanat.ae/Home/DatasetInfo?dID=K-Ft88G2mCqc3oxuE711nhlxWIVPKTPpjfn3bN7IJsw
2254.0,Farms Number by Region and Farm Status,https://admin.bayanat.ae/Home/DatasetInfo?dID=1FUb3D1iCf4aUDOkuPj3ZmOsA9wJLhxVg9hymUqS_ZY
2255.0,Green Houses Areas by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=cHSZvqGZYHebO2G67A5wiEG3P-QW3yS_4XCijipNZnc
2256.0,Green Houses Areas by Region,https://admin.bayanat.ae/Home/DatasetInfo?dID=KZAzRF44xJqcBgKjqqAeIHyzeGnuxMebN199jC_by7g
2257.0,Green Houses Numbers by Emirate,https://admin.bayanat.ae/Home/DatasetInfo?dID=DtORXNosKVq5PWl1zZQeWMu-ElBv5ydItDG8K4ICmwo
2258.0,Green Houses Numbers by Region,https://admin.bayanat.ae/Home/DatasetInfo?dID=fzqV1g_CRae_SZl3uLHRprggQvTkbBwvj2EQKJIXqI4
2259.0,Modern Farms by type,https://admin.bayanat.ae/Home/DatasetInfo?dID=jjT2k_9HSS9HfUflQGBPt453T8T6N-pOshFnQldAXaw
2260.0,Designated Protected Areas by Types and Emirates,https://admin.bayanat.ae/Home/DatasetInfo?dID=YxPog7s9pmsibhfEOLT0m5PW1E5YnY7--LWYOsr2wUc
2261.0,Consumed Electricity in United Arab Emirates,https://admin.bayanat.ae/Home/DatasetInfo?dID=-iSCLXfL_IS6b-UlOS3G7DuDTJxdNtT4GCIV9h3woKs
2262.0,Number of Marine Aquaculture Farms by Region and Fish Type,https://admin.bayanat.ae/Home/DatasetInfo?dID=Ds7KFDLHJG4__gdR-cwFFZi3Qrjfy6SKVnBMSCr3bro
2263.0,Total herd numbers in modern cattle farms,https://admin.bayanat.ae/Home/DatasetInfo?dID=cIYXamOyuaQa21R9uhCKVQud6rY6VWzAC9_dyVIFTTQ
